age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,native-country,income,age_group,has_capital_gain,has_capital_loss,net_capital,work_intensity,education_level,hours-per-week
-1.2894735487496016,4,0.21676078103412713,0,-1.587270524521356,4,1,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,2,39
-0.33623880113712373,6,-0.06694953935989799,9,1.1347771179337267,4,10,1,4,0,-0.1459754370534408,-0.21674317109092342,39,1,0,0,0,-0.1337202974562568,2,3,55
-1.1428220491169128,4,0.937807713454378,15,-0.03181472883273734,4,1,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,3,30
-0.8495190498515349,4,0.22869770305290937,11,-0.42067867775489204,4,8,3,4,1,-0.1459754370534408,-0.21674317109092342,26,0,0,0,0,-0.1337202974562568,1,2,40
-0.7761933000351905,4,1.4080655985085944,9,1.1347771179337267,2,10,5,2,0,-0.1459754370534408,-0.21674317109092342,5,0,0,0,0,-0.1337202974562568,1,3,40
1.5702306940878321,4,-0.4008138797280764,11,-0.42067867775489204,2,12,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,1,2,40
-0.7761933000351905,4,-1.4707884112544929,9,1.1347771179337267,4,13,1,2,1,-0.1459754370534408,-0.21674317109092342,23,0,0,0,0,-0.1337202974562568,1,3,30
0.17704144757728743,4,-0.678025209245209,9,1.1347771179337267,2,3,0,4,1,0.27403885202634926,-0.21674317109092342,39,1,1,1,0,0.28495020457183484,1,3,40
-1.0694962993005683,4,-0.7523088644430436,2,-0.8095426266770468,4,7,4,4,1,-0.1459754370534408,-0.21674317109092342,26,0,3,0,0,-0.1337202974562568,1,2,40
0.030389947944598535,4,0.6466415536724309,12,1.5236410668558815,4,1,1,4,1,-0.1459754370534408,-0.21674317109092342,0,0,1,0,0,-0.1337202974562568,1,3,40
0.763647446108043,2,-1.2997114764805486,11,-0.42067867775489204,6,11,1,2,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
0.030389947944598535,4,0.026840562216248157,11,-0.42067867775489204,2,14,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,2,2,56
1.0569504453734209,4,0.41683685731560494,8,0.35704922008941736,0,1,1,2,0,0.15208175423038056,-0.21674317109092342,39,0,2,1,0,0.1633832943793403,1,3,40
-0.40956455095346816,6,1.1583944533633665,9,1.1347771179337267,2,12,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,0,0,0,-0.1337202974562568,2,3,45
-0.33623880113712373,4,0.7782887507938578,11,-0.42067867775489204,2,6,5,4,0,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,2,40
-0.702867550218846,4,0.7318768611351165,1,-1.1984065755992015,4,3,3,2,1,-0.1459754370534408,-0.21674317109092342,14,0,0,0,0,-0.1337202974562568,1,2,40
-0.702867550218846,4,0.5782600432505498,15,-0.03181472883273734,4,1,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,3,40
-1.1428220491169128,4,-0.3589872839241688,11,-0.42067867775489204,0,3,1,4,1,0.48343688786471056,-0.21674317109092342,21,0,3,1,0,0.49367829565706134,2,2,50
0.6169959464753542,4,-0.20414835259482209,15,-0.03181472883273734,2,1,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,1,0,0,-0.1337202974562568,2,3,44
2.4501396918839653,1,-1.4274175945862506,1,-1.1984065755992015,0,1,1,4,0,-0.1459754370534408,-0.21674317109092342,2,0,2,0,0,-0.1337202974562568,3,2,8
-1.362799298565946,4,0.21601235497104476,15,-0.03181472883273734,4,8,3,4,0,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,3,3,16
-0.2629130513207793,4,-1.5889923604833387,15,-0.03181472883273734,2,10,0,0,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,2,3,60
-0.1895873015044348,4,-0.7803606311871818,11,-0.42067867775489204,2,12,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
1.1302761951897653,2,-1.4679462869643065,10,2.301368964700191,2,4,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,2,0,0,-0.1337202974562568,2,3,60
0.3970186970263208,2,0.03452377154738498,12,1.5236410668558815,2,10,5,4,0,0.4477025107080671,-0.21674317109092342,39,1,1,1,0,0.45805824649966004,1,3,40
1.0569504453734209,4,-0.9497133438917463,11,-0.42067867775489204,2,14,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,2,0,0,-0.1337202974562568,2,2,48
-1.362799298565946,0,-0.6486471178323171,0,-1.587270524521356,4,0,3,4,1,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,2,40
-1.0694962993005683,4,0.24961573782868016,9,1.1347771179337267,4,12,1,4,1,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,2,3,50
-1.362799298565946,4,-0.1865366557433013,15,-0.03181472883273734,4,8,3,4,0,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,3,35
-0.48289030076981265,4,0.18862375056128328,9,1.1347771179337267,2,12,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,0,0,0,-0.1337202974562568,2,3,42
-1.5827765480149794,4,0.2092670466556694,6,-1.976134473443511,4,8,1,4,1,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,3,2,8
-0.9228447996678794,4,-0.23961806373634645,12,1.5236410668558815,2,10,0,4,1,-0.1459754370534408,4.464528020572285,39,1,0,0,1,-0.38832269427450006,1,3,40
0.030389947944598535,4,0.06529450386246807,11,-0.42067867775489204,2,8,5,4,0,0.5325716564550953,-0.21674317109092342,39,0,1,1,0,0.542655863248488,1,2,40
0.3236929472099763,4,-0.49319239290676337,11,-0.42067867775489204,2,6,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
1.0569504453734209,5,-0.512888314237754,9,1.1347771179337267,2,1,5,1,0,-0.1459754370534408,-0.21674317109092342,35,0,2,0,0,-0.1337202974562568,2,3,50
0.910298945740732,6,0.4791551692517554,15,-0.03181472883273734,2,3,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,3,3,20
-0.9961705494842238,4,0.557351482222413,7,0.7459131690115721,4,3,1,4,1,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,3,30
0.910298945740732,5,0.19852381683876538,11,-0.42067867775489204,4,4,1,4,1,1.2779853496431082,-0.21674317109092342,39,1,2,1,0,1.2856846916947338,1,2,40
-0.33623880113712373,4,0.67867229442283,11,-0.42067867775489204,2,8,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,2,40
-0.48289030076981265,4,-0.40260441803089375,8,0.35704922008941736,2,12,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,0,0,0,-0.1337202974562568,2,3,50
0.8369731959243876,4,0.13961605405083843,5,-2.3649984223656655,0,3,1,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,1,40
-1.5827765480149794,4,-0.579450865113916,0,-1.587270524521356,4,6,3,4,1,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,2,26
-1.0694962993005683,4,0.1254906963286128,7,0.7459131690115721,4,7,3,4,1,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,3,40
-0.7761933000351905,4,1.8789392771590179,3,-3.142726320209975,4,5,4,4,1,-0.1459754370534408,-0.21674317109092342,26,0,0,0,0,-0.1337202974562568,0,1,77
-0.2629130513207793,4,0.4864310074346322,12,1.5236410668558815,2,12,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,0,0,0,-0.1337202974562568,1,3,40
1.7902079435368654,2,-0.37612529339399187,11,-0.42067867775489204,2,1,5,4,0,-0.1459754370534408,-0.21674317109092342,39,1,2,0,0,-0.1337202974562568,1,2,35
1.0569504453734209,4,1.0868581849793788,15,-0.03181472883273734,2,14,0,4,1,-0.1459754370534408,4.464528020572285,39,1,2,0,1,-0.38832269427450006,2,3,45
0.5436701966590097,4,-1.2472648095789785,11,-0.42067867775489204,2,3,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
-1.362799298565946,7,-1.4239312554569554,15,-0.03181472883273734,4,4,3,4,1,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,2,3,54
-0.5562160505861571,4,-1.1293924415173209,3,-3.142726320209975,4,8,2,4,0,-0.1459754370534408,-0.21674317109092342,8,0,0,0,0,-0.1337202974562568,1,1,25
-1.1428220491169128,7,-0.0298124486347977,2,-0.8095426266770468,4,4,1,4,1,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,2,40
-0.702867550218846,7,0.014913113945099876,12,1.5236410668558815,4,10,1,4,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,3,40
3.1100714402310654,6,-0.4998619112410671,11,-0.42067867775489204,6,1,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,3,2,20
2.670116941332999,0,-0.1583712040275556,9,1.1347771179337267,2,0,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,3,3,8
-0.04293580187174592,4,-0.7813743221840149,11,-0.42067867775489204,2,3,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
-0.9961705494842238,4,0.5970559585563149,11,-0.42067867775489204,4,8,4,2,0,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,2,40
0.8369731959243876,4,1.0591853681405987,11,-0.42067867775489204,4,7,1,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
2.5967911915166546,6,-0.4059675984409475,11,-0.42067867775489204,2,12,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,2,2,55
0.17704144757728743,4,-1.1625789794790622,8,0.35704922008941736,2,12,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,3,40
-0.1895873015044348,6,-1.4574020058477155,5,-2.3649984223656655,2,7,0,4,1,0.8418635193449826,-0.21674317109092342,39,1,1,1,0,0.8509581826600863,2,1,45
-0.33623880113712373,4,-0.9413669722262327,8,0.35704922008941736,4,13,1,2,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,3,40
0.6903216962916986,4,-1.3348117114643487,11,-0.42067867775489204,0,8,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,35
-0.33623880113712373,4,-0.9198899863400586,11,-0.42067867775489204,4,1,1,4,0,0.5125387480490982,-0.21674317109092342,39,0,0,1,0,0.5226870478117631,1,2,40
-0.702867550218846,2,0.0052025226202968644,15,-0.03181472883273734,4,8,3,4,0,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,3,3,10
-0.11626155168809037,4,0.8594503467739432,15,-0.03181472883273734,4,13,3,2,0,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,3,40
-0.40956455095346816,4,0.32662783234509346,5,-2.3649984223656655,4,5,1,4,1,-0.1459754370534408,-0.21674317109092342,26,1,0,0,0,-0.1337202974562568,1,1,40
0.6903216962916986,6,0.22129870615079117,5,-2.3649984223656655,2,3,0,4,1,-0.1459754370534408,-0.21674317109092342,22,0,1,0,0,-0.1337202974562568,1,1,40
-0.8495190498515349,4,-0.3766368757662254,11,-0.42067867775489204,4,12,1,4,1,-0.1459754370534408,-0.21674317109092342,33,0,0,0,0,-0.1337202974562568,1,2,40
-0.11626155168809037,5,-0.6937326828223049,12,1.5236410668558815,0,4,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,0,3,70
1.716882193720521,4,-0.34001136741335863,9,1.1347771179337267,2,4,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,2,0,0,-0.1337202974562568,2,3,50
0.3236929472099763,4,0.5096795841283557,9,1.1347771179337267,2,10,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,1,0,0,-0.1337202974562568,1,3,40
-0.40956455095346816,4,0.23546195886355265,11,-0.42067867775489204,2,8,0,2,1,-0.1459754370534408,-0.21674317109092342,14,0,0,0,0,-0.1337202974562568,1,2,36
0.10371569776094298,4,0.29739184714671096,12,1.5236410668558815,2,4,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,1,0,0,-0.1337202974562568,0,3,65
-0.2629130513207793,2,0.4125452496374237,15,-0.03181472883273734,2,11,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,3,40
-0.702867550218846,4,0.1327854820067575,15,-0.03181472883273734,2,4,0,2,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,3,40
0.763647446108043,4,1.0860244951875908,1,-1.1984065755992015,2,12,5,4,0,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
1.2769276948224542,1,-0.018074475316328498,12,1.5236410668558815,0,1,4,4,0,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,1,3,40
0.17704144757728743,4,0.13514444516761207,11,-0.42067867775489204,2,3,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
-1.1428220491169128,2,0.2949286727618829,9,1.1347771179337267,4,10,1,2,0,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,3,40
0.910298945740732,5,0.222776610781688,11,-0.42067867775489204,2,8,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,1,2,30
2.52346544170031,4,-1.0600825038273123,11,-0.42067867775489204,2,5,0,1,1,-0.1459754370534408,-0.21674317109092342,30,0,2,0,0,-0.1337202974562568,1,2,40
0.3236929472099763,4,0.1037673930039559,11,-0.42067867775489204,5,8,1,2,0,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
0.9836246955570764,6,0.8838831419219109,11,-0.42067867775489204,4,10,1,4,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,2,2,50
-1.5827765480149794,4,-0.6930505729926603,1,-1.1984065755992015,4,6,3,4,1,-0.1459754370534408,4.047753478866181,39,0,3,0,1,-0.3656553902652447,3,2,18
0.3970186970263208,4,-0.17549973974974473,7,0.7459131690115721,0,7,3,4,0,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,2,3,45
-0.40956455095346816,2,1.050640047774772,11,-0.42067867775489204,4,8,1,2,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,2,40
-0.1895873015044348,4,-0.0975118492270341,15,-0.03181472883273734,0,1,4,4,1,-0.1459754370534408,-0.21674317109092342,2,0,1,0,0,-0.1337202974562568,1,3,40
0.10371569776094298,5,-1.0720099520984605,11,-0.42067867775489204,2,6,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
-0.5562160505861571,4,-0.656718750816446,9,1.1347771179337267,4,4,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,3,40
0.5436701966590097,2,-0.6504376561351345,9,1.1347771179337267,2,11,0,4,1,1.887635481133722,-0.21674317109092342,39,1,1,1,0,1.8933843182285799,1,3,40
0.6903216962916986,4,1.47056391164979,9,1.1347771179337267,4,10,1,4,0,-0.1459754370534408,-0.21674317109092342,26,0,1,0,0,-0.1337202974562568,2,3,45
-0.40956455095346816,4,0.929347656817257,15,-0.03181472883273734,2,8,5,4,0,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,3,26
-0.8495190498515349,4,-0.78486066131331,9,1.1347771179337267,2,4,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,2,3,45
-1.2161477989332572,4,-1.3122926133384398,11,-0.42067867775489204,4,7,3,4,1,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,2,40
-0.48289030076981265,4,-1.4607178175195996,9,1.1347771179337267,4,1,1,4,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,3,40
1.6435564439041765,1,-1.2234383342795838,15,-0.03181472883273734,2,1,5,4,0,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,1,3,30
0.10371569776094298,4,-0.5001650711653537,15,-0.03181472883273734,2,7,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,1,0,0,-0.1337202974562568,2,3,50
1.0569504453734209,2,-0.8594285289401632,6,-1.976134473443511,2,3,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,1,2,40
-0.9228447996678794,4,1.094437183086542,1,-1.1984065755992015,2,7,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,2,40
0.47034444684266524,4,1.3424409486481939,9,1.1347771179337267,2,10,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,2,3,50
0.47034444684266524,4,1.0874834523232197,9,1.1347771179337267,2,4,0,1,1,-0.1459754370534408,-0.21674317109092342,3,1,1,0,0,-0.1337202974562568,2,3,60
-0.04293580187174592,4,-1.4768989784783932,11,-0.42067867775489204,4,7,2,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
-0.7761933000351905,2,1.3903875854236358,7,0.7459131690115721,2,11,0,1,1,-0.1459754370534408,-0.21674317109092342,17,1,0,0,0,-0.1337202974562568,1,3,40
1.4969049442714877,2,-1.2929472206699053,9,1.1347771179337267,2,10,0,4,1,-0.1459754370534408,-0.21674317109092342,39,1,2,0,0,-0.1337202974562568,2,3,50
-0.1895873015044348,4,-0.3310681496469059,11,-0.42067867775489204,5,1,3,1,0,-0.1459754370534408,-0.21674317109092342,30,0,1,0,0,-0.1337202974562568,1,2,40
1.3502534446387986,4,-0.5873898656311696,11,-0.42067867775489204,2,4,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,1,2,40
-0.33623880113712373,0,1.2073168861451058,15,-0.03181472883273734,2,0,5,4,0,-0.1459754370534408,-0.21674317109092342,39,1,0,0,0,-0.1337202974562568,3,3,20
0.2503671973936319,4,3.6281625665446797,13,-3.53159026913213,2,3,0,4,1,-0.1459754370534408,-0.21674317109092342,27,0,1,0,0,-0.1337202974562568,1,3,40
0.910298945740732,1,-0.7912838622091309,7,0.7459131690115721,2,13,0,2,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,1,3,40
1.9368594431695543,0,-0.4420720506739468,11,-0.42067867775489204,6,0,4,4,0,-0.1459754370534408,5.255903489645185,39,0,2,0,1,-0.4313635870063599,3,2,10
1.3502534446387986,4,-0.6438344540342684,3,-3.142726320209975,2,8,0,3,1,-0.1459754370534408,-0.21674317109092342,6,0,2,0,0,-0.1337202974562568,1,1,40
-0.40956455095346816,4,-0.014540767448863597,12,1.5236410668558815,2,4,0,4,1,0.8418635193449826,-0.21674317109092342,39,1,0,1,0,0.8509581826600863,2,3,45
1.716882193720521,4,0.025902661200486697,11,-0.42067867775489204,6,5,4,4,0,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,1,2,40
0.10371569776094298,2,0.5186038543995405,12,1.5236410668558815,2,10,0,4,1,-0.1459754370534408,4.501740033224616,39,1,1,0,1,-0.39034656070389784,2,3,48
-0.5562160505861571,4,0.20936178413200893,9,1.1347771179337267,2,12,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,3,40
0.5436701966590097,7,0.028403730575850595,9,1.1347771179337267,2,4,0,4,1,0.8946529401445694,-0.21674317109092342,39,1,1,1,0,0.9035787098244291,1,3,40
0.3236929472099763,4,-0.2443833587962254,11,-0.42067867775489204,2,3,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
-0.9228447996678794,4,-0.07687802688028195,7,0.7459131690115721,2,1,3,4,0,-0.1459754370534408,-0.21674317109092342,0,0,0,0,0,-0.1337202974562568,1,3,40
-0.1895873015044348,4,-1.462290459626836,15,-0.03181472883273734,2,4,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,2,3,60
-0.2629130513207793,1,0.5266565398884016,11,-0.42067867775489204,4,1,1,4,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,2,40
-0.11626155168809037,6,-0.3674662880565578,1,-1.1984065755992015,2,14,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,2,2,45
-0.04293580187174592,4,0.4415728123878593,9,1.1347771179337267,2,4,0,4,1,0.8946529401445694,-0.21674317109092342,39,1,1,1,0,0.9035787098244291,1,3,40
0.17704144757728743,6,-0.8763581159620393,8,0.35704922008941736,0,8,4,4,0,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,3,3,10
2.1568366926185876,2,-0.11543617975047536,0,-1.587270524521356,5,8,1,2,0,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,0,2,80
-1.2161477989332572,4,0.7114135662457755,15,-0.03181472883273734,4,13,2,4,0,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,1,3,40
-0.40956455095346816,4,-1.4988212305033632,11,-0.42067867775489204,2,7,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,2,40
2.52346544170031,0,0.1051316126632453,11,-0.42067867775489204,6,0,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,3,2,15
1.716882193720521,0,0.33988160528499534,11,-0.42067867775489204,2,0,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,1,2,24
0.5436701966590097,4,-1.0121263933042364,11,-0.42067867775489204,4,12,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,1,2,40
-0.04293580187174592,4,-1.2961777686130838,9,1.1347771179337267,4,1,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,2,3,50
0.3236929472099763,6,0.671832248631115,12,1.5236410668558815,0,10,1,4,0,-0.1459754370534408,-0.21674317109092342,39,0,1,0,0,-0.1337202974562568,3,3,20
-1.2894735487496016,4,1.961152459126472,11,-0.42067867775489204,4,14,3,2,1,-0.1459754370534408,-0.21674317109092342,39,0,3,0,0,-0.1337202974562568,3,2,20
-0.9228447996678794,4,-0.020168173543432366,7,0.7459131690115721,4,13,3,4,1,-0.1459754370534408,-0.21674317109092342,39,0,0,0,0,-0.1337202974562568,1,3,40
1.2036019450061097,4,-0.43292041045954704,0,-1.587270524521356,2,8,0,4,1,-0.1459754370534408,-0.21674317109092342,39,0,2,0,0,-0.1337202974562568,1,2,40
